TV,Social Media,Influencer,Radio,Sales
18.61053827,0.070855842,Macro,21.934499993363197,131.0154512
11.06056355,3.690414895,Micro,22.350627625098205,140.3898571
24.63088911,0.35714192,Macro,22.465444620345988,159.2362483
10.62585401,1.036051829,Macro,21.238120230293287,64.67600576
30.76362901,3.521698276,Nano,22.54694301580887,320.1647752
25.31524585,3.522263977,Nano,21.72821482800961,203.7718264
33.32069261,3.488541517,Macro,21.669502335120423,340.9498167
19.15649829,3.724764606,Macro,22.397322213961242,130.4787495
16.85298144,3.91916677,Nano,21.58331825912241,130.6762365
11.25013604,3.18319928,Micro,22.392153654349894,134.5871144
36.42230623,9.997472195,Nano,23.108205346301474,335.3014311
15.66926662,1.086781261,Nano,21.426677050711582,153.1171757
36.25456287,5.905905777,Macro,21.67293199146933,311.2083867
10.8228892,1.350736827,Mega,22.403631355606834,162.161589
14.82608899,5.056452865,Mega,21.92534391877194,133.9665006
13.72417939,0.403192075,Macro,21.233384678757844,85.07028547
13.95053433,0.174759871,Micro,22.749332716744778,212.3449809
26.74288882,4.026507794,Nano,21.59598267012148,285.6838804
23.69108173,1.627593518,Mega,21.533164088416488,253.2699162
27.9477843,2.390363872,Mega,21.785837382339864,293.5809716
12.87917212,0.569848093,Nano,21.62344075107292,84.35561875
13.32653424,3.470841069,Micro,21.802268820448532,80.42495159
17.35504181,2.289854925,Nano,22.383392984564416,108.7339319
12.84948587,3.413281045,Mega,22.941521446354297,237.559992
15.2710352,2.028067933,Mega,21.671525562803733,132.1550752
22.99736022,5.937954803,Macro,22.745255198917523,241.1762462
27.15106798,3.544254764,Macro,21.869916431155623,337.9430533
8.763920379,8.357128383,Micro,22.398120052220793,163.6670703
33.80612226,6.27858393,Mega,22.253402158211,322.660707
22.36140177,2.046320049,Nano,22.94530793884704,271.2348159
11.9448119,1.367738794,Macro,21.804470980406894,180.2701025
32.90465972,5.083271911,Nano,22.062232623013124,321.5275916
18.44826657,2.240236875,Mega,22.68113447166229,141.6144208
6.397648245,0.151215719,Nano,21.77292341195749,70.77050774
20.68293062,1.912705682,Nano,21.799507847747584,209.2848034
5.121271546,0.875164961,Mega,21.871782311508206,122.8236586
26.30065656,4.204039947,Nano,22.172164180179756,314.1805472
3.108359667,1.361972659,Mega,21.67828845832357,73.42838169
23.72064054,0.690473124,Mega,22.721644231190243,321.3230185
13.86154644,1.778025776,Mega,21.43693925458528,45.80862974
19.23206627,4.730563384,Macro,21.61552436742513,85.6443847
0.426664164,1.40326962,Nano,22.039458502015638,49.21733538
6.090843306,1.41702401,Macro,21.802237321450875,37.33877488
17.31812448,0.263189631,Macro,21.775194886015832,110.0161747
11.21191726,5.767485022,Micro,21.383563381914712,143.1223978
3.554830199,0.175409196,Nano,22.241841531633916,147.7748273
23.06216322,2.518604614,Micro,21.699546591997308,207.2001801
23.77898268,2.930681192,Micro,22.406273032442865,295.4915271
24.53215154,5.363193035,Nano,22.16124564818211,284.4296988
11.70794329,3.509534146,Nano,22.131825509062075,166.6248154
24.16913194,2.087910259,Micro,22.45443785686543,161.7170871
12.66662023,1.415740851,Nano,21.970296739482205,160.2409262
9.48733807,1.971801126,Mega,22.233772695804962,151.8101792
9.437711713,4.377587812,Mega,21.899754368163016,133.5654887
30.97274726,3.950369298,Macro,21.898035477770097,336.6023006
0.936349062,0.389304514,Mega,21.925213774410636,47.04218287
11.14088597,2.011770582,Mega,21.873436071244168,91.25033955
26.3742475,4.160118846,Macro,22.910064733289357,291.5973834
16.935831,6.276924491,Mega,22.370366325649737,200.2692334
26.67272207,4.564258578,Nano,22.719405113709556,291.3200448
21.06207556,3.82003968,Micro,22.618329797682946,193.6095728
23.48296489,3.750273951,Micro,22.25045358606984,263.3750447
14.44535454,1.270283967,Nano,21.331303497367283,124.595707
24.93457064,2.991638586,Micro,22.562032202794903,193.0599147
41.55373951,6.947762673,Micro,21.85018819942587,313.0552815
9.634628021,4.311247152,Macro,21.940144864485962,117.1260827
18.76508582,6.298226829,Macro,22.61700360196008,160.5020705
32.98528869,3.891731352,Micro,21.643961622662196,351.0535774
13.33245508,3.854678784,Mega,21.838643176826086,61.39875271
37.46822321,7.194404457,Macro,22.93146411245331,349.4961687
26.88480845,6.158385471,Nano,22.030538376219354,280.6608775
1.523935466,3.518965997,Nano,22.046835598655488,51.33690796
31.2897755,4.623306125,Nano,22.815274390384452,343.9400859
31.94357839,4.004854458,Micro,21.752804429802005,274.5838423
12.3698842,0.564642432,Micro,22.383801154143818,82.77529468
37.403986,6.441653552,Nano,22.47143608912064,354.5724021
9.28981776,1.167053883,Mega,21.48839238186609,113.1278448
24.55463481,4.832325799,Micro,22.536782401300577,285.5962329
26.90236509,3.092274781,Nano,22.686355912547683,317.3168665
0.981140161,1.377660378,Nano,21.63440738111671,92.30243141
29.59440206,8.243715012,Nano,21.91107425338866,246.091519
36.16908593,7.523611218,Mega,22.130724348231055,309.6662556
4.636437872,5.109243538,Micro,21.207950058332244,72.46791334
8.321261321,2.224663337,Mega,22.457616523289914,164.7158591
30.42745318,7.71672421,Nano,22.445639224994864,330.6437143
10.32754546,1.40656398,Micro,21.905163943960424,57.40985369
22.29068202,3.487820374,Mega,22.768329520999337,309.2154343
21.66131793,4.286278224,Micro,22.051222877785012,284.9795608
17.41067699,3.407154022,Mega,22.01580889408775,146.0814648
16.97849321,3.037709099,Mega,22.01455148225672,119.2234816
19.17142898,4.820069297,Macro,22.87530536346084,211.203686
18.0594551,1.632843105,Micro,22.330305000478884,173.4901605
6.790018809,1.234108294,Macro,21.854200759007487,121.9275005
19.84177838,4.035106928,Micro,22.75227656358294,178.557418
25.76614235,4.75250808,Macro,22.726921661158563,256.2236007
22.51872325,2.126138663,Micro,21.778207071853462,227.3957651
28.4645976,5.545684409,Mega,22.0456982240696,256.4252258
21.01323375,3.657839506,Micro,22.477787179831417,268.536964
5.770653662,0.878954101,Micro,21.35481932765444,93.03341835
24.45854148,4.009270923,Nano,22.042743210656845,266.413766
1.114215614,0.124305507,Micro,21.7719861678799,55.74975786
15.50500023,2.07810808,Macro,22.44145914738585,149.1630186
30.4451489,7.897284137,Mega,21.669454409305374,353.7459182
22.00041826,2.830148305,Micro,22.138872589195028,149.1916962
7.734769762,1.820901371,Micro,22.40955178268182,124.7621206
36.97046742,7.525472375,Macro,22.371576388403348,345.1152975
34.17538554,6.988181689,Macro,21.585067528387288,317.8270201
6.674845961,1.986066032,Mega,21.51668451782148,41.56341532
13.39621739,4.181491721,Mega,21.44554106317073,164.7607918
2.733787211,0.051444257,Macro,21.988981900371012,56.59269981
23.86766113,5.853575844,Micro,22.536685879370562,314.6008061
21.07696395,1.240824206,Macro,22.808970616437342,247.3166842
39.52760349,3.778663467,Mega,22.150311552442098,347.9878618
23.9098499,5.37298311,Macro,22.638647629773537,218.092673
14.57976711,3.274513943,Nano,21.833340920780284,124.1763504
5.197856187,0.413965989,Mega,21.753937086133213,50.98848158
15.83934271,0.993123152,Micro,22.174628675867957,157.7260806
5.082664527,0.219320758,Mega,22.53868365423331,119.0000482
5.515064497,0.767888515,Macro,21.49884461293784,36.30549977
12.14047899,2.424122986,Mega,22.129632800967954,75.12890956
6.172686666,0.339882776,Mega,21.536200919645268,135.3779233
20.5097048,1.575745303,Macro,21.79733104861445,110.6422897
30.71360454,3.644550892,Micro,22.278764242333047,242.6519857
26.71815053,3.363133607,Mega,22.899601316004215,279.2291959
33.05945096,5.78929841,Micro,22.119869458605862,335.2090696
10.27783551,0.773331129,Nano,22.08955762109552,116.7699884
11.01989424,0.759861818,Macro,21.92956943044304,86.73732416
10.96271564,1.364428017,Micro,22.008302110736075,99.9982348
26.3268719,0.204875336,Macro,22.998340731151828,267.4578554
19.26995186,2.34568982,Micro,22.534663610263205,154.8236528
13.1533711,3.584616882,Nano,21.77692743428401,79.69777425
25.84421495,5.576685984,Nano,22.235833528507822,294.4359896
21.26509998,5.22210992,Micro,22.4759343199662,272.8654886
14.69294557,3.043872289,Macro,22.662621486382186,156.5260994
16.78014184,2.965429418,Nano,22.72529530236038,334.7867143
1.969917453,0.236860685,Nano,22.334585056553067,72.1769941
0.337280944,1.659522761,Mega,21.539189288914955,85.58550551
1.871599257,1.877711405,Macro,21.133266678821958,56.32163683
8.854991222,0.149939278,Mega,22.234405498138713,145.2979431
22.9553127,2.642504816,Mega,22.71875620661816,272.6321364
18.32416851,2.612609807,Nano,22.446709348203157,111.1952799
27.20282364,8.986277187,Nano,22.946016146228967,343.7695329
3.046308751,1.743629417,Macro,21.660708705882,132.3260378
14.44136866,0.342016761,Micro,21.952718958737375,74.21648745
10.25499766,1.748859254,Micro,22.153389574565068,93.4669033
4.952002391,7.309016168,Macro,21.463694549347178,40.14105417
23.16259764,2.051333546,Mega,22.514818875526046,238.3714378
12.16897263,1.785034944,Micro,21.588554988756446,140.9139961
21.68478521,4.362889043,Mega,21.620385346772203,253.4613277
26.71216178,5.834040145,Mega,22.85161841681841,308.0598456
24.182637,8.112998598,Macro,23.085560539997175,282.0068578
25.28047404,1.795472681,Macro,22.716428565934432,223.8618866
5.920985622,4.016223339,Mega,21.828643791525575,79.15234748
13.71375994,0.826277105,Micro,22.382452578073732,109.9278558
28.51798649,5.24218225,Nano,22.999609656799997,291.5637059
20.08311019,3.352908382,Macro,22.18328200256346,183.5747596
27.14817277,4.409399375,Nano,22.611528890348517,308.3930492
7.002813809,0.236655441,Micro,21.199222718199106,64.24894393
9.845450771,3.252628408,Mega,22.206189169691136,65.27423647
14.48421832,0.612035667,Micro,21.69405021271456,112.9942153
31.49086179,2.679171631,Micro,22.174107399964697,328.5020583
21.63920124,3.223647705,Micro,21.682814701938167,242.8248811
14.10567486,1.324027483,Micro,22.636456139981053,188.1229704
36.36399032,4.408971244,Micro,21.709097516438423,338.293953
19.00284737,4.362036251,Mega,22.226594112197418,154.2330303
11.20191354,3.278170228,Micro,22.083407293321994,210.069569
29.04890683,1.976047337,Nano,22.999499612440207,287.2446931
8.720237277,1.05124005,Micro,21.32290717168374,100.6415713
30.92426092,4.636847457,Mega,21.72916857222883,304.5374673
29.04312897,1.68483329,Micro,22.607558635419046,273.9691943
10.36532832,2.844228834,Macro,22.34162920276871,152.1070032
18.9396793,2.457398302,Micro,21.542583899550173,176.9729111
10.37404092,2.612899858,Micro,21.604222220906728,166.2003482
25.75238399,3.388303521,Mega,21.953207197388377,209.8044787
19.01558716,5.895165277,Mega,22.000940447106043,214.4576138
17.8876588,4.215976155,Macro,22.89175846277397,219.1544568
29.84551294,2.783840955,Mega,23.0978259174918,332.5900956
26.74193614,3.619405288,Macro,22.199641453268296,300.5207358
16.96804126,3.494945946,Mega,21.47587432817878,178.1287616
12.22596591,0.397207276,Macro,21.659372082440598,111.1431062
15.69645629,3.306405925,Macro,22.82642948570247,184.643663
18.43202672,5.483112242,Macro,22.253125511848467,178.1914678
16.08347915,1.731768931,Macro,21.692107013312974,152.1679478
7.340897283,3.250947615,Micro,21.489749618271468,87.33887423
27.08974013,1.867946948,Nano,21.71391200176502,336.6476274
31.88569222,3.03815294,Micro,22.072881587124893,296.2449421
18.81042973,0.847597289,Macro,22.53681862232412,139.8707439
16.34871104,2.814013458,Mega,21.451847244054,150.6264947
9.099158632,1.051392464,Micro,21.75005552701494,125.4867164
37.47520003,6.093510288,Macro,22.08036030812751,334.0609261
10.3847837,2.257493687,Nano,21.638337330877423,223.6785915
5.217558811,1.075065424,Nano,21.593826453426914,31.19940869
23.661,3.981732914,Nano,22.18094439487393,299.3380264
27.93358042,5.902596689,Mega,22.990010135048607,276.098803
28.1170026,5.894168882,Micro,22.764465266083377,260.1810487
22.81691505,6.280742013,Micro,21.59178095076395,226.5901704
15.43267247,3.9865702,Macro,21.95043603912174,104.5039262
11.1329506,2.882927209,Nano,21.968047701741074,89.41418055
17.94687212,1.643429846,Micro,21.723391300762362,158.6679165
12.09400595,1.192826643,Mega,21.750020627675468,54.9276914
14.07541414,0.27774083,Nano,21.696371446964932,131.6662526
14.35188944,3.039988379,Micro,22.409624669506357,147.3946664
28.27465769,2.404138725,Mega,22.208133471613625,328.3217343
21.56510793,6.507939785,Micro,21.948031874115557,267.8527494
23.37873921,0.496559529,Mega,22.80185148351849,240.2716802
11.47823414,0.69576991,Nano,22.098843890915568,74.53185747
17.30522246,3.579885761,Micro,22.306743073504943,241.3253526
9.879165582,1.436028111,Nano,21.544334507242766,213.0716274
7.46265367,2.487820224,Micro,22.277925103609718,100.2251531
14.92296684,4.218225759,Mega,21.745082987491127,207.7139558
16.6133403,2.9376344,Nano,21.847396855239,128.4717346
22.69202611,2.513637746,Macro,22.482893045056954,309.6042336
16.5687787,3.151386833,Nano,21.591205655229075,200.3812647
36.01062277,9.307983043,Micro,21.592205184567813,291.8702502
20.64660662,2.092461411,Nano,22.57698217926425,242.036584
27.43790643,4.189125909,Mega,21.759531608263305,297.8056278
29.33668376,3.456429808,Micro,22.773340919938803,288.1780625
38.05125413,3.180587039,Micro,22.804338317565673,337.0168508
10.30888202,1.221518819,Macro,21.483271970597258,106.4715349
17.478614,6.264962348,Micro,21.54888285878144,173.8536921
30.99099652,5.461506605,Micro,22.9785270518946,307.3440522
17.50937376,3.912910486,Macro,22.026528913702656,204.4533806
28.98931813,4.510760387,Nano,22.623475423770504,250.1517552
16.08943737,2.525347278,Micro,22.443992342057847,138.0269028
29.34050811,4.968613722,Mega,21.675912041884946,329.6953424
10.03259879,0.684486506,Nano,21.22689398587259,38.69555595
8.17845257,0.768759682,Micro,21.387638884560022,74.80941764
15.77276268,1.943856468,Nano,21.44024085917033,70.43434129
31.79693826,2.16250238,Mega,21.860654587924753,303.397391
11.14928351,3.602205534,Mega,22.22799615264258,240.9624117
14.29764842,4.724222889,Mega,22.092642991881988,128.1369482
14.64521424,3.724788505,Macro,21.560228780480568,101.1209009
28.88737713,5.953678828,Micro,21.93385284558856,264.6641446
6.436900014,1.163715191,Mega,22.112495292593955,94.18913988
21.57823348,8.87423765,Macro,21.630579428990263,231.9942926
30.11726533,3.357794085,Macro,22.664863639444484,278.955153
14.64938056,0.651575128,Mega,21.6990649341159,150.4620168
35.74400862,8.48557931,Mega,22.26642883682048,290.1991827
11.99561122,0.858907412,Nano,22.34616652808926,77.64516073
30.45575787,4.061587268,Macro,21.953656666465587,319.1462523
10.0147525,2.056042436,Nano,22.112199434865882,154.4962302
21.65560783,4.342996442,Macro,21.758172562160244,306.9010938
25.01357137,4.893950399,Micro,22.692760296959182,336.3264626
5.723865238,4.001562789,Nano,21.34272960262685,84.59617419
17.0231992,1.057001575,Mega,22.028887339983527,165.6313591
37.26381865,6.88653481,Nano,22.08478074400212,349.8615752
25.12131765,5.518115349,Nano,22.95057414483636,272.5367838
16.29046631,5.212856081,Mega,21.41334044165929,112.8582906
23.49000867,5.241414394,Micro,21.91729032943803,147.5658151
31.17432973,5.100238465,Micro,21.633074293643595,326.0744717
31.42973368,3.255131985,Mega,22.570729935211737,280.6104663
11.18989537,0.329939678,Nano,22.27952379486494,83.48905348
26.01084466,4.803605016,Micro,22.11483891073766,290.4587084
16.85283064,4.371485674,Micro,21.532853437295095,258.8694192
0.767382803,0.514440496,Mega,21.560192252560565,66.72337848
5.433861834,4.68229946,Macro,21.8411484164528,134.7842978
21.84650885,1.464674884,Macro,22.442597134339593,303.3009791
33.28287172,5.603827495,Macro,22.49674414853257,357.5177712
13.4913782,0.427454636,Macro,22.383579911767377,164.1527348
29.8950106,6.500131863,Macro,22.70016702040715,333.7007365
17.63694287,4.824467434,Macro,22.386431516897797,252.7448024
18.42630998,3.158669402,Macro,23.092124753405596,316.3148646
16.18407556,3.600790314,Mega,21.77937940025992,195.6561161
14.19652687,0.137827823,Mega,22.067788099112985,174.8740677
11.56340328,1.727947024,Nano,22.295056246343286,121.9495696
33.91345228,6.737153756,Mega,22.75903857581165,337.8234552
18.18146552,2.970729615,Mega,22.037843469944015,232.2256845
12.40537883,2.253725276,Mega,21.906756566813666,182.6411494
10.06762616,1.729667405,Macro,22.6431460405343,169.0081129
5.526393657,0.482566921,Micro,21.98514394912867,147.427697
11.27808484,3.290785312,Nano,22.075004247111583,100.8025627
27.85366422,4.163342937,Macro,22.89602992740788,275.028505
7.771726602,2.075967643,Micro,21.251755916629037,73.39580202
36.05245844,5.137853745,Mega,22.45407879493466,277.621554
13.25095926,2.680226827,Nano,21.788345980272616,218.1731421
19.20396374,2.635150336,Macro,22.432174229089693,275.7605866
18.89275737,6.418796387,Macro,22.85941887045417,202.5339757
14.11905996,4.21564213,Nano,22.79698110423323,190.2844643
18.20170852,3.65305148,Micro,21.765441070883554,242.8010569
15.98558312,6.713201271,Macro,21.867636582660378,82.14573955
21.06609239,1.367707729,Mega,21.643800810179048,199.4783271
15.2477262,4.587703384,Macro,21.617280279929822,247.1394014
13.41725958,6.440215299,Micro,21.86839928526136,102.6531694
18.05024365,2.889912691,Macro,21.78807624126946,210.5037124
8.856135087,3.232468215,Nano,21.59128021493183,214.291665
18.17476033,2.498876616,Mega,22.75549550472497,199.278153
42.19441845,5.549949955,Mega,22.457501330466748,344.7151915
24.97171642,3.384708684,Mega,22.94546092766422,260.2958494
34.47576407,4.93427199,Macro,23.163545424997892,347.5524099
10.60419906,3.560618087,Micro,21.38689961879889,135.3563456
11.78493468,0.009092532,Nano,22.2601499746193,80.96231466
36.07233519,7.343767899,Micro,23.18162861701502,353.6186338
39.23230636,3.698661076,Nano,22.141693959387137,345.3131637
28.35233604,3.111934148,Macro,22.570434334818508,302.2268785
13.94665782,2.117291138,Macro,22.13906054209599,138.0239566
3.135564385,2.924747767,Micro,21.06862086782191,40.56229358
32.98619486,5.525464692,Mega,22.27131819315405,342.0394521
29.55800369,3.425633439,Macro,22.006701585943127,316.8166518
9.509295201,3.018306095,Macro,21.37708909491158,81.28853155
33.49221879,9.638966346,Nano,23.045874193526746,297.4868165
19.83234262,1.810460465,Macro,22.67218421210108,188.8523237
4.702788925,1.325031956,Mega,21.48350713207241,47.20872537
28.16013453,5.626379201,Micro,22.939225182634257,303.1471178
20.48868764,5.290458667,Mega,22.0787054993472,202.3547575
25.37723103,3.997027881,Micro,22.117798147188026,172.8854592
11.22418965,5.585571387,Mega,21.66692062697017,115.0606852
6.838044063,2.464856311,Mega,21.36513269664605,41.40970369
19.56867636,4.721144433,Micro,22.15592602971153,214.0505181
7.95837325,2.432539852,Micro,21.634810739611403,66.42901384
28.84546272,2.077203913,Nano,22.08745620399137,277.7545
21.73992856,5.195618185,Nano,22.43681769867064,188.3637431
14.29224744,0.469666552,Micro,22.399582309436976,182.5264574
0.364453104,0.471870511,Micro,21.511276708049877,56.76894157
4.456312327,2.629690582,Mega,22.13230975468998,54.33401088
21.91504373,1.356265564,Micro,21.806590755357885,245.8102151
9.060266838,0.887353031,Macro,21.80343838138145,139.2286275
13.68365047,2.722705333,Micro,22.85754608962535,223.6224376
10.38645507,4.847890485,Mega,22.15904011582592,59.11681259
14.70872866,2.737595238,Micro,21.251500472370694,70.95160392
31.37888985,3.74603739,Mega,22.197599841070854,318.7830508
37.37903665,4.767527236,Macro,21.607253270143808,281.1147925
0.417441168,1.904980213,Macro,21.3308353785761,111.3940251
27.4972281,4.245206285,Mega,22.943193742378106,260.7008823
14.81694261,5.930061418,Mega,22.255355822005473,95.0360686
17.56421199,2.188043777,Micro,22.230611505585223,210.812733
27.8250589,7.517227186,Mega,22.965785998330958,251.8373844
3.205844812,1.792202945,Macro,22.101637230734646,95.06003466
16.41037116,3.082835585,Macro,21.515854413436944,243.3430795
32.57632596,4.849638451,Nano,21.85199482081315,343.006536
3.426021221,0.00317676,Micro,21.497844952051086,86.11553566
19.74043808,3.888113029,Micro,22.443256478163203,183.6277168
26.50857047,0.441110839,Mega,22.984016642491675,284.9354724
25.80264351,4.420553579,Macro,22.48369936449679,350.2019853
11.65346233,0.4192589,Nano,22.0825797903587,57.6272184
3.188668313,0.276135877,Nano,22.081076799088997,46.84859882
21.78629319,7.451511141,Micro,21.740285024644205,139.5172092
34.85516799,8.128920858,Macro,22.920221128238392,349.2786694
19.33340894,6.70398406,Nano,22.417418070803233,225.4610415
29.91788025,7.203811959,Mega,21.61657659020875,322.5219911
25.92397364,4.101003394,Macro,21.6761010925103,249.0485731
36.73607325,7.608349815,Nano,21.718887169058885,347.7546808
18.70522915,2.412966303,Macro,21.586160551925804,219.7053032
15.02799004,2.260928448,Nano,21.751134155417922,94.77142622
5.232195406,2.164882999,Macro,21.35437638399212,101.293761
4.079788849,0.922612615,Mega,21.295681719650688,81.13090923
13.50408741,1.5672662,Mega,21.761974832300368,139.0751487
9.103024458,2.079436044,Macro,21.832620504023733,124.7625062
18.36779222,4.583140154,Micro,21.481173915018804,202.429526
35.16687525,5.677768967,Mega,22.02174239300774,342.7315272
27.63922592,3.796985953,Nano,22.85355316753991,336.9047215
22.81045197,2.525908541,Mega,22.272402344720273,205.4840995
8.207210536,0.054399134,Nano,22.23616402654679,143.4926191
19.46702048,1.145521306,Micro,21.450119194930227,162.1521711
25.22937094,3.211597629,Mega,22.694356022004758,224.4149321
1.095054697,1.784711655,Mega,21.545429170535282,55.33417257
23.08245994,5.745417559,Macro,21.41783274175702,173.7272456
27.50669513,7.241425458,Macro,22.25431113435193,285.4800485
28.40915338,4.085216067,Micro,22.38173484922106,292.857168
6.721845062,1.367690472,Nano,22.41045259838134,82.43756501
34.27032719,8.062578895,Mega,22.76012058156735,262.5881897
23.9153958,3.955480444,Mega,21.62415489299877,240.6929268
18.99508544,0.962846607,Macro,21.824628990034665,164.3320454
34.71355558,3.437714608,Micro,22.685624510044345,345.1959501
17.13626299,3.315389379,Nano,22.812989520318986,190.214326
5.928308617,2.03273826,Micro,21.910730060859258,85.56280693
14.65286853,2.096605189,Mega,22.45217570496279,200.4501628
13.18725635,2.766352269,Macro,22.007909141108982,140.4152859
8.303409472,2.058523812,Micro,21.368317284843428,52.87884782
20.873105,2.839873992,Mega,22.67352961949124,193.9000676
10.88647478,1.949233449,Micro,22.110437409731563,78.92808435
8.526778372,1.872740701,Nano,21.23948572695857,83.14710788
18.44423052,0.952442375,Macro,22.686002800981505,220.344136
17.02920312,4.591346122,Micro,22.413623507100407,299.6631813
4.71875797,1.231213712,Nano,21.504048710758926,71.68777576
2.565648922,2.035296833,Mega,21.402266732868526,37.59292526
30.37270595,5.94611293,Mega,23.03802714358236,334.0892379
19.52140396,5.296023403,Macro,22.14627202175261,188.0374706
33.39717323,7.286840033,Mega,22.135254467615496,350.3919102
22.81607513,4.717042117,Nano,21.84858473339024,228.4241305
4.389107232,0.885959352,Micro,22.103615359654157,77.8388226
23.6001629,1.991318497,Micro,21.7127071008375,209.3217765
17.44304527,5.549219531,Nano,21.46571896728286,191.0034733
17.61333015,3.480429694,Macro,22.02368141259684,160.6150905
2.528946519,1.071299959,Mega,21.997364655108075,44.47479316
6.723993053,2.762772605,Nano,21.777828274356693,149.3456181
23.13228707,6.415854366,Micro,21.682587032720022,223.4387605
13.73828647,3.330651447,Nano,21.796677639805274,169.2547079
32.38632069,6.903400294,Mega,22.592898484857955,350.8437408
26.14881955,1.866911198,Nano,22.78854730767718,219.0783537
5.523665535,1.952389236,Macro,22.518521607499835,159.0684125
21.99112418,0.877580707,Micro,21.908296907225584,265.8386484
30.28793619,5.38930619,Micro,22.911878177624928,326.9481964
3.92726748,2.376656144,Mega,21.760460279593314,118.5082625
17.47277703,1.477320945,Macro,21.485626891009225,194.0262623
10.92058269,1.175521194,Nano,22.16624352018397,117.111484
12.79967154,0.04924696,Micro,21.783412767921703,85.86261155
3.567660711,3.558311365,Nano,21.68751840819648,40.79219533
28.54447728,4.952881046,Nano,22.413986717932374,277.361873
26.31231351,5.591730811,Macro,21.64430230432492,264.5447223
2.93712643,1.585800545,Macro,22.2997227392655,73.55234105
4.894410734,0.147196027,Macro,21.35749579110312,69.99070666
9.510894674,0.979738318,Macro,21.910998381965072,118.3424007
1.4394043,0.476601268,Mega,21.3156093955969,90.93193458
20.19729211,1.344451932,Micro,21.868466036632892,214.7407046
11.66685228,3.124114188,Nano,22.453279782672332,147.6703206
14.41288029,3.113926336,Mega,21.820644260902565,129.8253781
4.85349411,0.017377461,Micro,21.53072414279905,80.92197504
13.051953,2.381356122,Macro,21.933658315318937,123.3031219
26.09919087,4.351757741,Mega,22.14609830075025,289.0364803
20.58313089,3.181661603,Macro,23.084380082290387,312.2713228
21.10276132,1.895651693,Mega,21.482799967797447,166.6313611
16.93276889,0.570012164,Mega,22.077546016475722,205.320967
9.487993613,0.250432849,Micro,21.431512840142375,105.7767079
8.712061917,2.585117315,Macro,22.441572994883302,104.7124537
29.10767609,2.656169932,Nano,22.041449477303644,299.4151065
22.86918182,6.281662732,Nano,22.323130494692773,208.923077
20.46492633,4.853305007,Micro,22.950303428218632,230.5179505
11.26204128,5.915241648,Mega,22.583437445840413,253.5747934
20.89599208,2.781968992,Micro,22.76053322207198,199.5566597
25.04344301,7.954162784,Macro,21.460342862060994,151.1302268
12.59696072,2.103348433,Micro,22.210697402033606,91.81486029
25.10416247,6.380922006,Macro,21.726394838633166,203.6774283
24.11768874,5.295901775,Mega,21.684618486246197,216.9048322
20.03308237,4.304445001,Macro,22.482300378405625,190.4565967
30.05661135,4.918533475,Macro,22.39360254114929,297.3589613
23.47473707,5.622279813,Micro,21.79204565006745,243.0745221
32.42627304,5.848850272,Nano,22.878970845563792,319.5034464
19.12302371,1.254935551,Mega,22.99643744987727,266.5079866
20.97212652,3.386159119,Nano,21.56667651946263,242.4652608
30.38715716,5.554089658,Mega,21.607791957421327,328.955878
5.935557327,0.186156177,Macro,22.197439908807596,70.99640577
32.61828343,7.461405498,Mega,22.321533719077575,301.7104781
36.90254427,7.630973429,Nano,22.365314839851628,326.2296412
18.65206124,5.769453827,Nano,22.144167208807744,92.76007296
30.49815694,8.823311925,Macro,22.62587507636875,331.4840935
13.43185072,1.969664799,Micro,21.7664848975697,113.3354651
5.040121601,0.704360749,Mega,21.112055991945468,36.86056147
40.5572006,3.490643013,Micro,21.724691171091496,307.8322326
12.09442343,0.487387374,Macro,21.24754518408802,64.20709331
6.286843929,0.13183582,Macro,21.586130289980485,71.40097342
0.961220384,0.748200591,Micro,21.884620373361336,58.93771666
8.939084838,1.008130201,Micro,21.443746344545385,34.10189493
18.24098393,0.564129081,Mega,21.70094230678465,234.5960181
26.17395298,5.061944746,Micro,22.143026562867007,225.4587115
16.10084562,3.055372489,Micro,21.560992508578376,224.1978986
10.57227241,0.978358792,Macro,21.925709171029222,206.2240263
21.17876903,1.700145413,Macro,22.749899338119658,250.4826895
18.61129829,5.139317624,Macro,22.474339834733808,192.1091752
18.49857849,2.407925531,Nano,21.847438865896553,193.3407786
7.753853243,0.646902083,Nano,21.34991499572541,128.5775395
19.60088777,8.160758956,Mega,21.546844088629754,166.9758535
28.25480021,4.399195778,Macro,22.796368757622993,252.5180642
10.89567751,2.858010734,Nano,21.822331246798964,121.3269117
0.233438486,0.44392485,Micro,22.095160608693284,48.34134583
1.383724862,1.830701441,Micro,21.418827430705,124.8653926
21.26967221,4.21270956,Macro,22.52253690174887,263.8948274
15.49217812,1.251590075,Macro,21.955009366813297,164.1988926
39.52324828,9.351920567,Micro,21.84448552403987,355.9499829
19.36532701,7.680491394,Macro,21.780037989180794,193.5565201
14.21518214,2.005887022,Micro,22.429479812994945,122.2048994
10.39891437,1.174828669,Mega,21.630454344097856,115.4899963
12.41464256,0.67122054,Nano,21.948149996158932,196.5945084
18.97956401,2.374604112,Mega,22.166727124692358,187.4514522
17.19214314,1.894452133,Micro,21.96160059730483,77.19592466
20.66269354,2.867545084,Macro,22.76460681402408,312.4340082
6.508500471,0.278443512,Macro,22.30585116316657,121.0297707
23.78936741,2.363466948,Micro,21.92321955529707,187.8129057
